Original URL,Original Name,url,name,tags,New Mockup URL,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/cee711bd-2ce1-4da1-9e8d-60a3fa5b8612.png,cee711bd-2ce1-4da1-9e8d-60a3fa5b8612,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/cee711bd-2ce1-4da1-9e8d-60a3fa5b8612.png,cee711bd-2ce1-4da1-9e8d-60a3fa5b8612,"cowboy, southern, western, country, boots, nashville",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cee711bd-2ce1-4da1-9e8d-60a3fa5b8612_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cee711bd-2ce1-4da1-9e8d-60a3fa5b8612_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9105feb7-e482-425d-a6c1-62c4ad73e1c3.png,9105feb7-e482-425d-a6c1-62c4ad73e1c3,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9105feb7-e482-425d-a6c1-62c4ad73e1c3.png,9105feb7-e482-425d-a6c1-62c4ad73e1c3,"country, southern, western, cowboy, christmas, snowmen, snow",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9105feb7-e482-425d-a6c1-62c4ad73e1c3_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9105feb7-e482-425d-a6c1-62c4ad73e1c3_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/1c04c9d6-d40c-4a22-9680-c638b73cf705.png,1c04c9d6-d40c-4a22-9680-c638b73cf705,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/1c04c9d6-d40c-4a22-9680-c638b73cf705.png,1c04c9d6-d40c-4a22-9680-c638b73cf705,"christmas, farm, farmhouse, country, western, southern",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1c04c9d6-d40c-4a22-9680-c638b73cf705_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1c04c9d6-d40c-4a22-9680-c638b73cf705_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4dbd5583-2ace-4b27-90d0-a7b444469b8d.png,4dbd5583-2ace-4b27-90d0-a7b444469b8d,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4dbd5583-2ace-4b27-90d0-a7b444469b8d.png,4dbd5583-2ace-4b27-90d0-a7b444469b8d,"christmas, snow, snowday, tractor, country, farm, farmhouse, southern",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4dbd5583-2ace-4b27-90d0-a7b444469b8d_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4dbd5583-2ace-4b27-90d0-a7b444469b8d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4991b72-bf04-444f-836a-9f18225a0905.png,c4991b72-bf04-444f-836a-9f18225a0905,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4991b72-bf04-444f-836a-9f18225a0905.png,c4991b72-bf04-444f-836a-9f18225a0905,"christmas, trees, farm, country",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4991b72-bf04-444f-836a-9f18225a0905_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4991b72-bf04-444f-836a-9f18225a0905_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b2b48a2a-c397-4f4c-b903-00fd553c184a.png,b2b48a2a-c397-4f4c-b903-00fd553c184a,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b2b48a2a-c397-4f4c-b903-00fd553c184a.png,b2b48a2a-c397-4f4c-b903-00fd553c184a,"christmas, house, snow, country, western, farmhouse, southern",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b2b48a2a-c397-4f4c-b903-00fd553c184a_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b2b48a2a-c397-4f4c-b903-00fd553c184a_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b116dffb-4b7e-4b30-80ec-a56363c0e59f.png,b116dffb-4b7e-4b30-80ec-a56363c0e59f,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b116dffb-4b7e-4b30-80ec-a56363c0e59f.png,b116dffb-4b7e-4b30-80ec-a56363c0e59f,"christmas, christmastree, farm, farmhouse, holiday, christmas, southern, country",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b116dffb-4b7e-4b30-80ec-a56363c0e59f_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b116dffb-4b7e-4b30-80ec-a56363c0e59f_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/3a433eec-6e9d-46fb-90c7-6b6037c2be07.png,3a433eec-6e9d-46fb-90c7-6b6037c2be07,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/3a433eec-6e9d-46fb-90c7-6b6037c2be07.png,3a433eec-6e9d-46fb-90c7-6b6037c2be07,"reindeer, deer, christmas, country, hunting, southern",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/3a433eec-6e9d-46fb-90c7-6b6037c2be07_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/3a433eec-6e9d-46fb-90c7-6b6037c2be07_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/e43955c0-1be8-48a8-a0da-9808bbcebbab.png,e43955c0-1be8-48a8-a0da-9808bbcebbab,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/e43955c0-1be8-48a8-a0da-9808bbcebbab.png,e43955c0-1be8-48a8-a0da-9808bbcebbab,"farm, country, fence, snowday, snow, christmas",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e43955c0-1be8-48a8-a0da-9808bbcebbab_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e43955c0-1be8-48a8-a0da-9808bbcebbab_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd.png,34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd.png,34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd,"cowboy, farm. country, boots, christmas, holiday",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/34eb38df-0d8c-4c5c-a36e-ee7b53ca5ddd_6_011.png
