url,name,tags,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d41a26a-7f26-4566-9d6d-f00501b9fda4.png,9d41a26a-7f26-4566-9d6d-f00501b9fda4,"solid, green",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d41a26a-7f26-4566-9d6d-f00501b9fda4_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d41a26a-7f26-4566-9d6d-f00501b9fda4_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/2b1a78e9-eacf-4b94-9270-b06980ca95b7.png,2b1a78e9-eacf-4b94-9270-b06980ca95b7,"solid, orange, pink",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2b1a78e9-eacf-4b94-9270-b06980ca95b7_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2b1a78e9-eacf-4b94-9270-b06980ca95b7_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4440e10-e782-49ae-bb6f-9ebe96512c37.png,c4440e10-e782-49ae-bb6f-9ebe96512c37,"purple, solid",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4440e10-e782-49ae-bb6f-9ebe96512c37_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4440e10-e782-49ae-bb6f-9ebe96512c37_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/5ec8ad47-f7d5-4b2f-81a3-741b41de5d1d.png,5ec8ad47-f7d5-4b2f-81a3-741b41de5d1d,"purple, solid",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5ec8ad47-f7d5-4b2f-81a3-741b41de5d1d_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5ec8ad47-f7d5-4b2f-81a3-741b41de5d1d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/48c05f09-afa2-41fe-8d61-8d50064094c0.png,48c05f09-afa2-41fe-8d61-8d50064094c0,"blue, solid",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/48c05f09-afa2-41fe-8d61-8d50064094c0_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/48c05f09-afa2-41fe-8d61-8d50064094c0_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/af6f07ee-a638-4ecd-9276-aa2b024fdf6c.png,af6f07ee-a638-4ecd-9276-aa2b024fdf6c,"solid, pink",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/af6f07ee-a638-4ecd-9276-aa2b024fdf6c_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/af6f07ee-a638-4ecd-9276-aa2b024fdf6c_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b3dad55-60d1-4d2e-93ab-d430e9596eda.png,7b3dad55-60d1-4d2e-93ab-d430e9596eda,"yellow, solid",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b3dad55-60d1-4d2e-93ab-d430e9596eda_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b3dad55-60d1-4d2e-93ab-d430e9596eda_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4f4d46f-a202-4780-866f-0c18726f8ac6.png,c4f4d46f-a202-4780-866f-0c18726f8ac6,"solid, orange",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4f4d46f-a202-4780-866f-0c18726f8ac6_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4f4d46f-a202-4780-866f-0c18726f8ac6_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/f77a7305-7ad5-44ce-ab68-b669cdcd81c3.png,f77a7305-7ad5-44ce-ab68-b669cdcd81c3,"solid, blue",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f77a7305-7ad5-44ce-ab68-b669cdcd81c3_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f77a7305-7ad5-44ce-ab68-b669cdcd81c3_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/d21a8ba1-2b63-46bf-a6b0-3baed9cb967b.png,d21a8ba1-2b63-46bf-a6b0-3baed9cb967b,"purple, solid",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d21a8ba1-2b63-46bf-a6b0-3baed9cb967b_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d21a8ba1-2b63-46bf-a6b0-3baed9cb967b_6_011.png
