url,name,tags,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/40062f74-c0b1-4fcd-99cd-61fcfad9ce80.png,40062f74-c0b1-4fcd-99cd-61fcfad9ce80,"horse, race, sport, sports, animal",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/40062f74-c0b1-4fcd-99cd-61fcfad9ce80_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/40062f74-c0b1-4fcd-99cd-61fcfad9ce80_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ece9d443-8321-4369-adbf-39800f815dd6.png,ece9d443-8321-4369-adbf-39800f815dd6,"goldendoodle, dog, animal, puppy",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ece9d443-8321-4369-adbf-39800f815dd6_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ece9d443-8321-4369-adbf-39800f815dd6_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/98d75925-a7c2-4dab-ac4e-42fcde9219a8.png,98d75925-a7c2-4dab-ac4e-42fcde9219a8,"cowboy, rodeo, themed, horse",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/98d75925-a7c2-4dab-ac4e-42fcde9219a8_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/98d75925-a7c2-4dab-ac4e-42fcde9219a8_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/6163a04d-8559-4e11-95e2-6de19e50804e.png,6163a04d-8559-4e11-95e2-6de19e50804e,"cowboy, boots, cowboyboots, rodeo",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6163a04d-8559-4e11-95e2-6de19e50804e_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6163a04d-8559-4e11-95e2-6de19e50804e_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/5c1c4dc5-6697-41f1-95a7-f3e468da1f1d.png,5c1c4dc5-6697-41f1-95a7-f3e468da1f1d,"bachelorette, champange, alcohol, pink, rodeo, cowboy",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5c1c4dc5-6697-41f1-95a7-f3e468da1f1d_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5c1c4dc5-6697-41f1-95a7-f3e468da1f1d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4c6972b4-fc7b-41b5-b895-29d863425b27.png,4c6972b4-fc7b-41b5-b895-29d863425b27,"camoflauge, camo, hunting, fishing",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4c6972b4-fc7b-41b5-b895-29d863425b27_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4c6972b4-fc7b-41b5-b895-29d863425b27_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/f72e6794-2566-480a-b56a-19ca52ddc65d.png,f72e6794-2566-480a-b56a-19ca52ddc65d,"poinsetta, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f72e6794-2566-480a-b56a-19ca52ddc65d_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f72e6794-2566-480a-b56a-19ca52ddc65d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c698c207-2cc1-4852-8a51-b1cf36cea694.png,c698c207-2cc1-4852-8a51-b1cf36cea694,"ski, slopes, christmas, winter",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c698c207-2cc1-4852-8a51-b1cf36cea694_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c698c207-2cc1-4852-8a51-b1cf36cea694_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c7aa8376-1210-4452-aaf5-cc221f0ea586.png,c7aa8376-1210-4452-aaf5-cc221f0ea586,"christmas, trees, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c7aa8376-1210-4452-aaf5-cc221f0ea586_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c7aa8376-1210-4452-aaf5-cc221f0ea586_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/22601eac-8889-4861-827e-bf9bf680c30d.png,22601eac-8889-4861-827e-bf9bf680c30d,"christmas, trees, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/22601eac-8889-4861-827e-bf9bf680c30d_3_03_h.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/22601eac-8889-4861-827e-bf9bf680c30d_6_011.png
