url,name,tags,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-14.webp,0_2-14.webp,"Floral, flower, flowers, geometric, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, Matte, Paper, redflowers, retro, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-15.webp,0_2-15.webp,"baby, Bridal, bride, bridesmaid, dainty, Floral, flowers, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-17.webp,0_2-17.webp,"Bridal, bride, bridesmaid, Floral, forher, gift wrapping, gift wrapping paper, Glossy, green, Home & Living, Matte, Paper, sweet, vintage, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-2.webp,0_2-2.webp,"Decor, Festive, Floral, flower, flowers, garden, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, pinkflowers, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-22.webp,0_2-22.webp,"baby, birthdayyouth, Floral, flower, flowers, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, orange, Paper, pinkflowers, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-25.webp,0_2-25.webp,"abstract, Bridal, Floral, gift wrapping, gift wrapping paper, Glossy, Home & Living, lightpink, Matte, Paper, Pink, pinkflowers, Seasonal Decorations, watercolor, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-27.webp,0_2-27.webp,"baby, birthday, Bridal, Floral, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, Matte, Paper, Pink, pinkflowers, simple, simplistic, themed, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-32.webp,0_2-32.webp,"Bridal, Floral, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, Paper, Pink, Seasonal Decorations, Seasonal Items, Seasonal Picks, simplistic, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-37.webp,0_2-37.webp,"abstract, birthday, birthdayyouth, Bridal, Decor, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, lightpink, Matte, orange, Paper, Pink, Seasonal Decorations, Seasonal Items, specialoccasion, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-42.webp,0_2-42.webp,"Decor, Festive, geometric, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, triangles, wrapping paper",,,,,,,,,,,,,,
