url,name,tags,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/aee1f032-8d75-484b-a312-b009fc86fd2a.png,aee1f032-8d75-484b-a312-b009fc86fd2a,"snowman, snow, christmas, vintage, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/aee1f032-8d75-484b-a312-b009fc86fd2a_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/aee1f032-8d75-484b-a312-b009fc86fd2a_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/835d5df9-5ea9-4409-916c-6e0e59600537.png,835d5df9-5ea9-4409-916c-6e0e59600537,"snowflakes, snow, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/835d5df9-5ea9-4409-916c-6e0e59600537_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/835d5df9-5ea9-4409-916c-6e0e59600537_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/65adae55-5d18-455c-b02d-08ea7e55e57d.png,65adae55-5d18-455c-b02d-08ea7e55e57d,"snowman, snow, snowflakes, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/65adae55-5d18-455c-b02d-08ea7e55e57d_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/65adae55-5d18-455c-b02d-08ea7e55e57d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/28379b9f-251a-4d8b-b807-b8c18f71390e.png,28379b9f-251a-4d8b-b807-b8c18f71390e,"nutcracker, holiday, christmas, nutcrackers",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/28379b9f-251a-4d8b-b807-b8c18f71390e_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/28379b9f-251a-4d8b-b807-b8c18f71390e_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/d3a54364-7971-4890-a505-3a7bf8b18910.png,d3a54364-7971-4890-a505-3a7bf8b18910,"pink, christmas, holiday, christmastree",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d3a54364-7971-4890-a505-3a7bf8b18910_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d3a54364-7971-4890-a505-3a7bf8b18910_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/99bda664-3319-429f-9890-285107d27b95.png,99bda664-3319-429f-9890-285107d27b95,"bells, goldbells, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/99bda664-3319-429f-9890-285107d27b95_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/99bda664-3319-429f-9890-285107d27b95_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/708d9e63-082d-4a5a-a94c-ceb521d933e4.png,708d9e63-082d-4a5a-a94c-ceb521d933e4,"Nutcracker, nutcrackers, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/708d9e63-082d-4a5a-a94c-ceb521d933e4_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/708d9e63-082d-4a5a-a94c-ceb521d933e4_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/1515ceca-2a30-41ce-a39f-db3bdee53578.png,1515ceca-2a30-41ce-a39f-db3bdee53578,"Nutcracker, nutcrackers, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1515ceca-2a30-41ce-a39f-db3bdee53578_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1515ceca-2a30-41ce-a39f-db3bdee53578_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b535f8cf-8235-444e-b450-9d097ebc6722.png,b535f8cf-8235-444e-b450-9d097ebc6722,"christmas, christmastrees, trees, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b535f8cf-8235-444e-b450-9d097ebc6722_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b535f8cf-8235-444e-b450-9d097ebc6722_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/365031ea-97c2-49f4-be51-53e94898dfa9.png,365031ea-97c2-49f4-be51-53e94898dfa9,"trees, christmastree, christmas, holiday",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/365031ea-97c2-49f4-be51-53e94898dfa9_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/365031ea-97c2-49f4-be51-53e94898dfa9_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/0beb46aa-be9d-42f3-9e6a-a0cc6f179c0d.png,0beb46aa-be9d-42f3-9e6a-a0cc6f179c0d,"christmas, christmastrees, trees, holiday, christmas",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0beb46aa-be9d-42f3-9e6a-a0cc6f179c0d_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0beb46aa-be9d-42f3-9e6a-a0cc6f179c0d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/a87ff65a-f7de-4f23-a56c-1a2406516634.png,a87ff65a-f7de-4f23-a56c-1a2406516634,"christmas, christmastrees, trees, holiday, christmas",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/a87ff65a-f7de-4f23-a56c-1a2406516634_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/a87ff65a-f7de-4f23-a56c-1a2406516634_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/e2551e2b-f4ad-442a-b08f-461f78307649.png,e2551e2b-f4ad-442a-b08f-461f78307649,"snow, dogs, animal, holiday, winter",https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e2551e2b-f4ad-442a-b08f-461f78307649_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e2551e2b-f4ad-442a-b08f-461f78307649_6_011.png
